,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
11867,0.608,1981,0.00585,['Van Halen'],0.481,300491,0.902,0,1eGSgC6ZhJ8D4nrZZ83LyA,0.000121,1,0.0722,-7.43,1,Mean Street - 2015 Remaster,57,1981-05-06,0.0681,102.315
145078,0.198,1967,0.912,['Miles Davis'],0.435,341693,0.196,0,4HbBwoRgDBOQf8MO4cJrKL,0.652,1,0.0972,-17.705,0,Vonetta,21,1967-10-23,0.0474,123.088
170172,0.14,2018,0.143,"['RM', 'NELL']",0.467,222494,0.722,0,7DKYA93lgKbhxzqE2ojtCS,2.91E-06,5,0.128,-5.819,1,everythingoes,64,2018-10-22,0.0303,92.014
34844,0.109,2001,0.651,['Josh Groban'],0.286,233893,0.322,0,7go4n83IV0OO5Ztd1DlDh2,0.000335,5,0.0994,-9.288,1,To Where You Are,57,2001-11-20,0.0317,124.96
71755,0.837,2003,0.134,['Fleetwood Mac'],0.555,227827,0.865,0,3YrjFJwsOPWShEkIvxbqwW,0,5,0.208,-6.156,1,Say You Will,48,2003-04-15,0.069,121.834
150545,0.141,1994,0.637,['Luther Vandross'],0.286,234573,0.388,0,2HwVFnaTNFVHPHbwQJrx21,0.000757,4,0.0914,-10.804,1,Evergreen,37,1994-09-20,0.0274,98.31
103196,0.852,1992,0.439,['Tropical Panamá'],0.688,204053,0.649,0,6d6oXXDO8ZI0zysjsWTXxU,0.00411,9,0.19,-8.153,1,En El Ropero,37,1992-01-01,0.0808,169.244
5727,0.188,1950,0.971,['Yma Sumac'],0.294,186493,0.186,0,3VUhUXnQSahUjJHrUgmiwz,0.448,5,0.243,-18.184,0,Taita Inty,18,1950-01-01,0.0573,87.344
116792,0.899,1979,0.629,['Bobby Valentin'],0.714,342427,0.528,0,7nP1xAbR6A5zyR7HFjuaDQ,0.000484,6,0.106,-12.825,1,Libro de Amor,26,1979-02-01,0.0382,91.742
119746,0.432,1994,0.446,['Yanni'],0.581,444827,0.88,0,5sICokjx2sAtCaJf3geRUs,0.591,7,0.957,-9.483,0,The Rain Must Fall - Live,42,1994-02-21,0.0418,131.928
134624,0.514,1989,0.637,"['VIP Mass Choir', 'John P. Kee']",0.559,247093,0.575,0,0OhYE7bXO5jXJzsMPyzqbW,0,2,0.641,-8,1,Stand! - Live,26,1989,0.114,77.004
93814,0.863,1945,0.941,['Adolfo Berón'],0.702,201718,0.351,0,33krpXZbfaxUzf0DAYwEiA,0.867,4,0.113,-17.604,0,El choclo,1,1945-04-12,0.0876,122.892
67244,0.742,1981,0.829,"['Kishore Kumar', 'Mohammed Rafi', 'Mukesh', 'Lata Mangeshkar']",0.418,453400,0.603,0,7cqSZn61vxGzPuc2UuQC5e,0.00275,7,0.146,-6.816,0,Humko Tumse Ho Gaya Hai Pyar - Amar Akbar Anthony / Soundtrack Version,53,1981-01-01,0.0438,94.314
167889,0.344,2007,0.00523,['Relient K'],0.395,221680,0.972,0,3CUCOUhU9kD4mb4zlUgtV7,2.10E-06,1,0.136,-2.859,0,Devastation and Reform,44,2007-03-06,0.0702,181.855
110486,0.0747,1948,0.649,"['Igor Stravinsky', 'Pierre Monteux']",0.232,42507,0.835,0,4DebbiDIm5mqtZ8ic9HXxW,0.992,3,0.256,-5.232,1,The Rite of Spring: Part I: Procession of the Sage,0,1948,0.0475,148.552
155404,0.456,2020,0.0323,['Dustystaytrue'],0.509,154802,0.614,1,1d6XDNrd6AjQiGHHVnTrfv,0,10,0.0723,-8.89,1,Never Change,72,2020-05-21,0.358,173.934
69125,0.0445,1990,0.993,"['Manuel de Falla Matheu', 'Mischa Maisky', 'Pavel Gililov']",0.15,184160,0.0127,0,0MOQnxkf72BcewaeyPfTAx,0.928,9,0.0518,-31.33,0,7 Canciones populares españolas - Arranged by Mischa Maisky: No.5: Nana,39,1990-01-01,0.0476,87.318
30750,0.87,1981,0.0168,['The Time'],0.856,547867,0.278,0,24c5K2qEq2wsBoIHveWPmW,0.114,4,0.0497,-15.064,0,Get It Up,43,1981-07-29,0.0752,112.569
12613,0.548,1985,0.132,['Survivor'],0.817,245640,0.599,0,2KH16WveTQWT6KOG9Rg6e2,0.000311,0,0.0873,-9.249,0,Eye of the Tiger,77,1985,0.0328,108.873
21978,0.761,1936,0.901,['Frente Popular'],0.5,137694,0.249,0,5YLbo4MrFQzcpuYs5eYvN6,0,0,0.13,-9.203,1,Hijos del Pueblo - Remastered,10,1936-08-15,0.0392,114.595
74390,0.784,2016,0.134,"['Drake', 'PARTYNEXTDOOR']",0.878,195053,0.406,1,3aJkV6DUTSCqOwVwaBDG9B,0.000234,1,0.112,-9.961,1,With You,61,2016-05-06,0.248,128.014
135079,0.966,1991,0.0363,['The Blasters'],0.412,125434,0.81,0,23LQimhaFmor64X8zlbNwL,1.10E-05,7,0.104,-10.655,1,Marie Marie,29,1991,0.0725,174.362
154554,0.217,2014,0.933,"['Johann Strauss II', 'Carlos Kleiber', 'Bavarian State Orchestra']",0.295,459613,0.233,0,3Hn1yr2HJ0T5UJyNlYL5qK,0.751,2,0.0826,-14.476,1,Die Fledermaus : Overture,0,2014-12-26,0.0528,76.121
81166,0.693,1964,0.472,['Little Richard'],0.337,159200,0.797,0,6oSoqM0Otpmuowlzx0jYvK,1.46E-05,8,0.137,-3.838,1,Goodnight Irene,26,Aug-64,0.0756,173.437
150443,0.883,1994,0.773,['Bob Wills & His Texas Playboys'],0.755,148733,0.523,0,1eqfEgDjxtCu8RBnEdg3bT,0.00113,7,0.191,-12.045,1,Roly-Poly,35,1994-05-13,0.165,126.734
20453,0.514,1928,0.809,['H.P. Lovecraft'],0.708,129100,0.184,0,1AQ66yNmrZgFgTe85DLNHm,0,8,0.113,-13.323,1,Capítulo 9.4 - la Casa Maldita,0,1928,0.945,93.595
16044,0.637,2002,0.000218,['Foo Fighters'],0.577,263440,0.604,0,6tsojOQ5wHaIjKqIryLZK6,0.000579,5,0.477,-5.703,1,All My Life,73,2002-10-22,0.0495,167.719
110119,0.628,1946,0.861,['Brownie McGhee'],0.728,147080,0.478,0,5UcrgJ1SqkVwdRe2y45Z7N,0.000217,6,0.131,-5.963,1,Confused,0,1946,0.0381,98.713
7800,0.795,1960,0.843,['Elvis Presley'],0.473,156507,0.606,0,1pXmyG43Z3b8w4NLpBD9gg,0,11,0.461,-10.039,1,G.I. Blues,36,1960-09-23,0.189,146.635
103783,0.468,1995,0.00599,"['Raekwon', 'Ghostface Killah', 'Masta Killa']",0.473,320960,0.755,1,0qldEqAtjaDY4Gfl4h8oS7,1.76E-06,3,0.367,-6.281,0,Glaciers of Ice (feat. Ghostface Killah & Masta Killa),40,1995,0.364,199.943
144657,0.578,1964,0.719,['The Modern Jazz Quartet'],0.532,187627,0.0917,0,3ML7AVe6gTdf0CDEeLCYBM,0.00078,0,0.107,-28.458,1,In a Crowd,17,1964,0.0467,123.049
88527,0.0798,2001,0.867,['Lucero'],0.648,235893,0.326,0,7kCjXmZAsF2BvNogxCOT4i,0.000213,4,0.095,-9.354,1,Drink 'Till We're Gone,42,2001-05-22,0.0284,127.505
31139,0.834,1983,0.231,['Violent Femmes'],0.65,255400,0.449,0,5VcM37S1rZOcORfO0oNOgl,0,0,0.0963,-8.412,1,Please Do Not Go,46,1983-04-13,0.0401,84.814
37964,0.161,2017,0.0111,"['Pouya', 'Ghostemane']",0.825,163371,0.761,1,5o7ZDvfOry1MNhNLBOJulo,0.00359,8,0.334,-5.389,1,1000 Rounds,71,2017-03-20,0.104,149.97
133530,0.562,1983,0.968,['Tom Waits'],0.682,140160,0.128,0,3tAMPO8SsfTKIVH0Pq9NEq,0.673,7,0.241,-21.12,1,Dave The Butcher,29,1983-09-01,0.0841,110.628
85554,0.471,1986,0.666,['Grupo Mandingo'],0.543,205146,0.308,0,7eMPoTX0CuW3qLrkdbAibZ,0,7,0.272,-14.05,1,En Mi Sueño,32,1986,0.0342,137.75
56102,0.5,2014,0.685,"['Barrett Wilbert Weed', 'Katie Ladner', 'Alice Lee', 'Jessica Keenan Wynn', 'Elle McLemore']",0.564,499107,0.389,0,5s5RWM20nO50Ixe2et4uNu,0,1,0.135,-8.169,1,Beautiful,60,2014-06-10,0.179,94.887
149833,0.944,1991,0.252,['La Fiebre'],0.704,197373,0.527,0,6SbjwiYMlM3WUAVhtj55Po,9.71E-06,1,0.113,-11.4,1,Solo Un Sueño,28,1991-01-01,0.0271,102.077
406,0.827,1923,0.995,['Dréan'],0.646,170040,0.345,0,7xHvQztpZzhaR9JRaeXDhM,3.82E-06,1,0.196,-11.057,1,Si Tu Vois Ma Tante,0,1923,0.072,122.159
79803,0.243,1957,0.977,['Mose Allison'],0.462,223400,0.0441,0,3k3I16nMPTxvuYahKsSYqE,0.863,7,0.105,-23.818,1,Crespuscular Air,14,1957,0.0476,69.69
157495,0.105,1954,0.987,"['Giuseppe Verdi', 'Arturo Toscanini']",0.321,99360,0.113,0,0u1Ic63Bh3c0oqeFY9N0lN,0.000113,3,0.127,-18.453,0,"Falstaff: Act I: Scene 2: Pst, pst, Nanetta",0,1954,0.0533,71.837
23786,0.927,1945,0.994,['Albeli'],0.637,173865,0.185,0,02emo8mjhf9FIbuBnzbBCM,0.941,10,0.164,-12.337,1,Tu Taar Baja Main Gaati Hoon,0,1945-12-31,0.354,84.705
17052,0.636,2007,0.277,['Stevie Nicks'],0.59,329680,0.828,0,2id8E4WvczfKHB4LHI7Np3,5.57E-06,0,0.0868,-6.28,1,Edge of Seventeen,72,2007-03-27,0.0439,111.353
159695,0.434,1965,0.87,['Chico Hamilton'],0.762,366560,0.415,0,6Z2suOacW2RhfldblHrvhH,0.756,11,0.109,-12.421,0,People,14,1965-01-01,0.0538,106.086
22104,0.631,1936,0.936,['Count Basie'],0.64,204373,0.433,0,5y3vAM8pP20zKiIM8Y1rqb,0.84,4,0.0851,-11.156,0,9:20 Special - Live,2,1936,0.0339,94.853
57531,0.39,1926,0.178,['Э?не?? Хеминг??й'],0.786,117500,0.247,1,3vWU4aRO0Ir9EF1vMchnHj,0,9,0.366,-14.882,1,Ча??? 73.3 - Фие??а,0,1926,0.944,100.412
44772,0.0817,1957,0.869,['Sarah Vaughan'],0.172,246161,0.164,0,6f4Zazr4tHJ8iekdSwbBpT,5.90E-06,3,0.105,-14.149,1,I've Got A Crush On You,24,1957-01-01,0.0342,165.059
105018,0.35,2001,0.434,['Alejandro Fernández'],0.461,194693,0.428,0,36R1CyVJGuQSR8YwlRW3zv,0,7,0.221,-6.733,1,Si Tú No Vuelves,55,2001-09-20,0.0306,149.689
156624,0.564,1950,0.981,['?λία? ?α?αθ?μιο?'],0.322,193004,0.25,0,1rUEMRLkMxUI5Q3AVymom9,0.832,1,0.136,-9.868,0,??εβολί??ι,0,1950-01-01,0.0331,100.701
19019,0.421,2017,0.000282,['Kendrick Lamar'],0.908,177000,0.621,1,7KXjTSCq5nL1LoYtL7XAwS,5.39E-05,1,0.0958,-6.638,0,HUMBLE.,82,2017-04-14,0.102,150.011
85379,0.599,1985,0.49,['Steely Dan'],0.751,454560,0.545,0,1TyuusIyvlm93bl50KEsmd,0.000342,0,0.131,-13.429,1,Deacon Blues,29,1985-01-01,0.0394,115.848
21536,0.521,1934,0.968,"['Francisco Canaro', 'Roberto Maida']",0.444,193000,0.132,0,2cVyks718hdTMpbxVriy0w,0.000631,8,0.175,-18.158,1,Viaje de Bodas - Remasterizado,0,1934-01-10,0.0415,141.368
156452,0.793,1949,0.944,"['Franz Schubert', 'Isaac Stern']",0.466,147307,0.0726,0,4Bkn9sI0yAp0zPl5z1tUve,0.863,10,0.118,-21.881,1,"Violin Sonata in G Minor, D. 408, Op. 137 No. 3: III. Menuetto - Trio",0,1949,0.0668,185.48
30429,0.894,1979,0.00562,['Cher'],0.706,403000,0.524,0,3YWTp4Ap4sZNIyFkP0a0rx,2.13E-05,4,0.0297,-12.357,1,Take Me Home,49,1979-01-01,0.0681,121.979
133187,0.888,1982,0.811,['Led Zeppelin'],0.546,285920,0.323,0,0UtbPJGU7LWAqJ3GYf6Jn1,0.0709,2,0.186,-11.521,1,Four Hands (Four Sticks) [Bombay Orchestra],28,1982-11-19,0.0527,144.415
141236,0.686,1940,0.0366,"['Richard Levitt', 'Charles Byrd', 'Carl Tucker']",0.607,184685,0.85,0,4VbGu0vTFi2L8LOVKKzlsj,0.0189,1,0.123,-6.435,1,I'm Not Going to Cry Anymore,0,1940-11-15,0.0416,119.806
67033,0.371,1979,0.524,"['Donna Summer', 'Marc Paul Simon', 'Bobby Guttadaro']",0.553,490827,0.691,0,4nWrCsWZzxiXX8FYHbydzl,0.00653,10,0.495,-10.032,1,"Last Dance - 12"" Version",38,1979-04-25,0.0764,124.622
47335,0.662,1970,0.488,['Rodríguez'],0.541,156013,0.813,0,6inwNRiGXUCjuPdEvW0ygq,0,3,0.241,-3.846,1,Like Janis,48,1970-03-05,0.0645,107.972
999,0.412,1926,0.623,"['Georgette Heyer', 'Irina Salkow']",0.623,129790,0.144,0,0ESV6VtxZY3DVei945FjXa,0,0,0.24,-21.117,1,Kapitel 341 - Der Page und die Herzogin,1,1926,0.937,76.79
79800,0.203,1957,0.919,['Frank Sinatra'],0.296,189000,0.142,0,3ICydrdOzvHLD5cA9WiSCU,0.0017,11,0.133,-17.025,1,Wait Till You See Her - Remastered,17,1957,0.0373,81.791
98243,0.288,1967,0.515,['Nelson Riddle'],0.483,145293,0.327,0,143Pgn9TKuh63b8Fup2ZC8,0,2,0.17,-13.825,0,El Dorado (Vocal),23,1967-05-29,0.0311,93.458
37703,0.188,2015,0.833,['$uicideBoy$'],0.436,192168,0.17,1,44d4drNqTOl8CuH4Mfh0F7,0.00116,1,0.118,-9.549,1,DIEMONDS,63,2015-06-15,0.347,100.113
19194,0.568,2017,0.774,['Gunna'],0.952,126168,0.478,1,6ZthdsKjWtiCxnxbhs74vF,0,5,0.112,-8.52,0,Drip or Drown,71,2017-11-30,0.361,118.008
68343,0.359,1986,0.564,"['Rick Moranis', 'Michelle Weeks', 'Tichina Arnold', 'Tisha Campbell']",0.321,203467,0.38,0,28dDi6q7AU01jpwu5OSLOa,0,9,0.177,-15.405,1,The Meek Shall Inherit,34,1986-11-24,0.119,77.457
67650,0.108,1983,0.888,['Amy Grant'],0.23,300213,0.29,0,61mkHUTDzKNgNF9TEm18GP,0.00204,2,0.0913,-8.721,1,A Mighty Fortress/Angels We Have Heard On High,34,1983,0.0319,141.292
145139,0.828,1967,0.626,['Johnny Rivers'],0.421,154973,0.476,0,2f5ER3PDNoN5vbrLJtBVtU,2.58E-05,9,0.137,-10.552,1,If I Were A Carpenter,25,1967-02-10,0.0295,150.283
103691,0.0789,1995,0.963,['Lou Donaldson'],0.371,431267,0.0823,0,08lUeu1CxXvAoaKkemoEk8,0.49,3,0.0838,-20.45,1,Over The Rainbow,48,1995-01-01,0.0352,106.146
96343,0.866,1958,0.815,['Sister Rosetta Tharpe'],0.613,130442,0.489,0,1JzOFnaBuWxnbtETqaotzh,0,10,0.154,-7.706,1,Father Prepare Me,16,1958-04-07,0.104,173.096
81176,0.249,1964,0.924,['Doris Day'],0.255,140747,0.239,0,2LbHNkJz6fNNtlMdPq272c,4.44E-05,7,0.168,-10.753,1,Be A Child At Christmas Time,24,1964-09-14,0.0356,75.616
27444,0.081,1964,0.973,['Thelonious Monk'],0.591,214093,0.33,0,6ZBea1ayHLEaBQGBxkugmK,0.922,7,0.124,-8.079,0,These Foolish Things (Remind Me Of You),34,1964,0.0464,73.021
119494,0.202,1993,5.95E-05,['Sister Machine Gun'],0.65,306427,0.706,0,1sVdAZGlSHDGUfOqLnJpeS,0.688,7,0.091,-8.595,1,Sins of the Flesh,37,1993-02-18,0.0512,116.852
99034,0.521,1971,0.702,['Mina'],0.436,240933,0.323,0,7djxemkRcsWAqrWTye4Vxt,0.00279,7,0.0988,-13.326,1,"Grande, grande, grande - 2001 Remastered Version",46,Nov-71,0.0409,95.613
159962,0.333,1967,0.0538,['The Young Rascals'],0.288,224050,0.624,0,49mcO8O2QIuTLUtmxdIrnG,4.44E-06,9,0.323,-8.625,1,Find Somebody - Mono,18,1967,0.0373,127.555
98779,0.901,1970,0.34,['The Doors'],0.679,111067,0.41,0,1smn3rqQVSdMebdcbe6cg2,0.000227,5,0.49,-10.927,1,Alabama Song (Whisky Bar),30,1970-07-20,0.0469,170.925
160238,0.693,1968,0.189,['The Foundations'],0.492,200627,0.902,0,73gbDgw41x40HjXS24qy8G,0,0,0.341,-5.079,1,"In the Bad, Bad Old Days (Before You Loved Me)",23,1968-01-01,0.0857,126.163
122476,0.492,2008,0.792,['Kay Tse'],0.612,211720,0.491,0,3hU9nGBhYJQwvF8BJ4PUcE,0,0,0.127,-7.803,1,"?�帖�?,56,2008-01-01""",0.0295,125.912,,
54633,0.854,2007,0.47,['Paolo Nutini'],0.748,203653,0.735,0,265Anh9hGoozFigjUVLUeD,1.09E-05,8,0.0851,-8.692,1,New Shoes,66,2007-01-30,0.0903,150.04
11893,0.506,1981,0.0146,['Ted Nugent'],0.491,502600,0.738,0,7itr4N5bXkAWesPUomCNf7,0.16,2,0.2,-7.04,1,Stranglehold,56,1981,0.0332,148.002
99705,0.439,1975,0.0787,['Frankie Valli & The Four Seasons'],0.363,361747,0.851,0,4reBMqmSjr7Oj0Apl40gyt,0.018,0,0.148,-11.458,1,Silver Star,35,1975,0.0498,128.593
69611,0.274,1992,0.455,"['Roy Orbison', 'k.d. lang']",0.471,227747,0.31,0,1LXIGfDrobAa9y0kYT9BLJ,3.16E-06,2,0.289,-11.583,1,Crying,46,1992-10-20,0.024,147.686
88710,0.639,2002,0.0968,['Valentín Elizalde'],0.704,403493,0.817,0,03UlkuvBTpbvaSbAaJUriF,2.16E-06,5,0.35,-3.316,1,Clave Privada,50,2002-01-01,0.203,129.968
66486,0.324,1977,0.539,['Little River Band'],0.595,235000,0.503,0,5RSdy0T3soxtXZefrnPVWu,0,2,0.113,-10.075,1,Home On Monday - 2010 Digital Remaster,44,1977,0.0344,126.848
71774,0.22,2003,0.982,['Bernard Herrmann'],0.634,87667,0.17,0,3Y9wdXMh6sNt9fUwUqTqb7,0.102,4,0.111,-14.064,0,Twisted Nerve,53,2003-09-23,0.0586,115.009
138473,0.83,2008,0.148,"['Erre XI', 'Pee Wee']",0.777,254320,0.911,0,3yuMVIBCFl6s1PDuSN3pi4,2.21E-06,4,0.327,-5.014,0,Carita Bonita,57,2008-01-01,0.108,101.989
37332,0.584,2014,0.00463,['Taylor Swift'],0.633,230467,0.889,0,6rZVy6FIG7lSJQMFXHo12z,0.000458,5,0.0658,-5.87,1,New Romantics,61,2014-10-27,0.0715,121.956
97543,0.572,1964,0.00756,['Ozzy Osbourne'],0.469,289893,0.932,0,09nx3UW8Mufo0Nq0iTKt5x,0.000475,9,0.309,-2.599,1,Crazy Train - 2002 Version,29,1964,0.0621,137.687
47930,0.438,1973,0.499,['ABBA'],0.579,185560,0.369,0,5g4j9vrKwFxwyNk8YKVKPn,0,7,0.114,-12.899,1,Disillusion,48,1973,0.029,141.876
29606,0.343,1975,0.519,['Cortex'],0.277,323947,0.501,0,49ECKlsOXqyNXydiNCS2Md,0.609,9,0.124,-11.95,0,Chanson d'un jour d'hiver,43,1975-07-15,0.0374,146.263
118587,0.245,1988,0.976,['Hilary Stagg'],0.56,169120,0.0579,0,1FMYNBIfIA8p5IxPU2wiBu,0.831,0,0.101,-24.436,1,Pachelbel's Canon in D,36,1988-01-05,0.047,99.645
132765,0.279,1980,0.192,['The Alan Parsons Project'],0.708,177920,0.358,0,5TjWES5IPY5Lux6Lvayhye,0.0473,0,0.308,-10.801,1,The Ace of Swords,35,1980-11-01,0.0386,140.023
61029,0.151,1949,0.681,['Male Sioux singer'],0.281,57427,0.395,0,0aFKe4Tzak5kLOVfhlcADR,0.0259,8,0.205,-10.156,1,Love Song,2,1949-01-01,0.0583,120.508
100999,0.513,1981,0.622,['The Kinks'],0.317,285360,0.795,0,7xLEn8EedH2njF9BVUZluM,0,9,0.804,-10.598,1,Around the Dial,28,1981-08-15,0.0685,182.816
89585,0.464,2007,0.0253,['Jason Aldean'],0.566,221467,0.88,0,2Yj0yIJmmK2xBMiok31RZ3,1.18E-06,5,0.339,-5.313,1,Relentless,45,2007-05-29,0.0372,115.019
9132,0.646,1967,0.851,['Arlo Guthrie'],0.561,1116933,0.366,0,4OjKHySJHstsImlUW3qfml,0,9,0.813,-14.14,1,Alice's Restaurant Massacree,50,1967-08-28,0.327,78.659
43792,0.129,1952,0.826,"['Ludwig van Beethoven', 'Pierre Monteux']",0.315,729333,0.11,0,01lpZ43A5RputBxXtg41VT,0.645,5,0.145,-15.014,1,"Symphony No. 4 in B-Flat Major, Op. 60: I. Adagio - Allegro vivace",0,1952,0.0403,138.921
65080,0.59,1970,0.766,['Rodríguez'],0.402,180373,0.686,0,37AZWn0PzszDMkFjnP97Vx,3.29E-06,7,0.095,-5.409,1,Jane S. Piddy,45,1970-03-05,0.0655,179.269
36198,0.77,2008,0.524,['Atmosphere'],0.849,203720,0.531,0,74HckRky7JmEeWqeOW7ucq,0,7,0.0693,-5.534,1,Yesterday,56,2008-04-22,0.258,91.927
139137,0.42,2011,0.0207,"['Justin Bieber', 'Boyz II Men']",0.658,185560,0.679,0,5kq3YD407av1s3ZHMaZIGv,3.15E-06,10,0.198,-8.606,0,Fa La La,49,2011-01-01,0.0361,94.489
79842,0.783,1957,0.668,['Louis Armstrong'],0.549,304453,0.498,0,15moz7yLcUya7g6rxgRCKv,0.0019,8,0.0994,-8.446,1,Panama,17,1957-12-01,0.0493,127.884
130251,0.709,1967,0.795,['David Bowie'],0.588,105933,0.326,0,4m9I00ViRVgRPHOUBfENpn,0,7,0.34,-12.594,1,Maid Of Bond Street,26,1967-06-01,0.0582,90.028
132642,0.585,1979,0.227,['Tom Petty and the Heartbreakers'],0.462,264453,0.915,0,1Rzw91HIK9PH2Gq9DBY8DO,0.000212,9,0.063,-4.39,1,Shadow Of A Doubt (A Complex Kid),24,1979-10-19,0.0309,141.511
92928,0.327,1930,0.995,['Dimitris Arapakis'],0.37,181693,0.287,0,467wQe7ACYneXJ882MfVXH,0.448,2,0.122,-12.17,1,Evga Gkolfo Sto Vouno,0,1930-01-01,0.0514,110.882
169063,0.821,2013,0.0875,['Los Inquietos Del Norte'],0.787,155037,0.901,0,5N5u3WAud9CNuBm3Qgh64s,5.13E-06,1,0.0909,-5.592,1,El Motopsycho,48,2013-08-20,0.0807,124.094
134216,0.0703,1987,0.672,['U2'],0.125,122268,0.306,0,3RxrdgLVyENtIesgO7M0yJ,0.00241,6,0.822,-12.791,1,MLK - Live,38,1987-03-03,0.0327,147.847
33799,0.693,1996,0.547,['Galy Galiano'],0.584,199720,0.352,0,4qDw65LRA3tT1ZDmghkgFA,0.000213,4,0.325,-7.883,1,Me Bebí Tu Recuerdo,61,1996-02-29,0.0319,149.224
102582,0.569,1989,0.0163,['Fugazi'],0.435,170880,0.92,0,7lUODpOGAOl6IuLY73ZP9b,0.347,11,0.306,-5.667,1,Burning Too,34,1989,0.133,95.596
95510,0.718,1954,0.95,['Jackson Do Pandeiro'],0.642,162623,0.724,0,125dA6aaBcFVeU4oXzASn5,4.56E-06,4,0.596,-8.727,1,O Galo Cantou,5,1954-12-01,0.143,90.009
70010,0.168,1994,0.861,['Keith Jarrett Trio'],0.404,210066,0.0602,0,3gMMHNUrq3rPeUfgQcAJ2H,0.901,11,0.703,-26.459,0,Pretty Ballad,49,1994,0.0422,106.82
77521,0.449,1946,0.985,"['Jascha Heifetz', 'Claude Debussy', 'Emmanuel Bay']",0.66,144960,0.0636,0,39V6vNktOkEpp92CATYHwk,0.405,3,0.348,-18.173,1,"Children's Corner, L. 113: No. 6, Golliwogg's Cake-Walk (Arr. J. Heifetz for Violin & Piano) [Live]",1,1946-01-01,0.0747,107.578
123693,0.413,2014,0.429,['The Script'],0.314,202587,0.464,0,71qNRlNDnPahvATE7Zl4Nw,1.28E-06,6,0.103,-7.37,1,"Never Seen Anything ""Quite Like You""",60,2014-09-15,0.0275,160.131
4129,0.526,1942,0.974,['Mohammed Abdel Wahab'],0.351,401542,0.192,0,00LSN4p58dGFzgK5TIwKOv,0.00466,2,0.414,-14.949,1,Hallet Ya Rabea,0,1942-01-01,0.0969,83.388
17998,0.331,2011,0.0415,"['Meek Mill', 'Rick Ross']",0.37,250240,0.87,1,7sjwaBQ6M3aVigYfBjm1sL,0,5,0.604,-2.09,1,Ima Boss (feat. Rick Ross),65,2011-05-23,0.271,79.092
6806,0.794,1955,0.834,"['Danny Kaye', 'The Jud Conlon Singers']",0.556,170000,0.691,0,31tOJ07GCOLlG7jEKexPit,4.81E-06,5,0.412,-7.783,1,Outfox The Fox,17,1955-01-01,0.239,141
13737,0.221,1990,0.00252,['Alice In Chains'],0.245,242600,0.749,0,60l2m3BD5VY0HSc3xmSpPI,7.87E-06,8,0.185,-9.352,0,Bleed The Freak,54,1990-08-01,0.0599,118.363
97868,0.236,1966,0.96,['Perry Como'],0.246,181347,0.193,0,3oO98kiu8GUWJQXIVFxz3T,0.563,7,0.15,-15.168,1,Coo Coo Roo Coo Coo Paloma,27,1966,0.0296,73.78
88302,0.566,2000,0.241,['Kelly Price'],0.722,194760,0.46,0,6NwKYeHDcfEAKVYsUZy4Dx,0,1,0.0651,-4.939,1,You Should've Told Me,41,2000-01-01,0.0762,120.117
70864,0.629,1999,0.00066,['Tonic'],0.368,231133,0.96,0,4328LiswXNpXdT57eYFFJN,0,2,0.521,-4.514,1,You Wanted More,44,1999-01-01,0.108,182.68
16297,0.362,2003,0.178,['Pat Green'],0.671,244373,0.755,0,7rS87NoPWbAkVURdVFbGH9,2.64E-05,2,0.0675,-5.274,1,Wave on Wave,59,2003-01-01,0.0252,103.552
81484,0.611,1965,0.496,['Miles Davis'],0.521,374133,0.416,0,0eyDYZmV5seBW1j9Ga41AR,0.000428,7,0.265,-10.898,0,Eighty-One,24,Nov-65,0.026,139.282
146678,0.387,1975,0.942,['Bradley Kincaid'],0.711,205880,0.0436,0,4Ip5zk0Ggg9c7t9K9MjVQC,0,11,0.195,-19.046,0,Barbara Allen,26,1975,0.0609,89.618
46111,0.668,1964,0.745,['Johnny Cash'],0.688,177680,0.617,0,4ThKC6bEyWbEmNRx0fM4qP,0.0023,10,0.192,-8.627,1,Bad News,29,1964-06-13,0.0416,134.575
108976,0.443,1926,0.991,"['Frédéric Chopin', 'Dinu Lipatti']",0.32,111907,0.173,0,1EXNbtDRdlXVGpy7jc8CmC,0.916,1,0.18,-19.149,0,"Valses, Op. 64: No. 2 in C-Sharp Minor",0,1926,0.0362,109.726
41583,0.486,1941,0.996,['Mrinal Kanti Ghosh'],0.274,183933,0.203,0,4NIoW0s26lvntXCePBeLn8,0.893,7,0.14,-15.765,0,"Duar Khani Khullo Na Re (From ""Rajnartakee"")",0,1941-12-31,0.0445,75.035
140349,0.762,2018,0.507,['Speed Gang'],0.794,235076,0.496,1,4KQ6jZfxSdlSKp4GqcXLWJ,0,0,0.115,-6.961,1,Bitch Go Die,60,2018-06-06,0.0523,100
44369,0.619,1955,0.858,['Charles Mingus'],0.438,415333,0.208,0,3EaHj7T77jnGJlC5V7vN7g,0.0163,8,0.682,-18.619,1,All The Things You Can C#,12,1955,0.0429,177.741
